sentence,label
"Pengetahuan tentang psikologi kognitif membantu saya dalam pengurusan kerja, belajar dan pembelajaran anak-anak. Dalam pemberian kerja kepada murid-murid bagi pembelajaran secara atas talian, saya mengambil kira factor kognitif murid-murid. Ini kerana pemerolehan dan pemprosesan maklumat oleh murid daripada bahan pembelajaran atas talian adalah berbeza berbanding pembelajaran secara bersemuka. Pemilihan bahan pembelajaran serta latihan yang bersesuai dengan tahap murid amat penting bagi memastikan murid mendapat ilmu yang ingin disampaikan dan boleh menyimpan ilmu tersebut untuk kegunaan masa hadapan kelak. Contohnya dalam pembelajaran tatabahasa Bahasa Melayu, saya memilih bahan pembelajaran dan latihan yang boleh meransang minda murid-murid seperti permainan Quizizz dan Wordwall. Disamping murid bermain, murid juga mendapat ilmu dan boleh mengingat apa yang telah dipelajari.",2
"Penggunaan kaedah dan teknik mengajar yang menarik dapat menarik minat murid untuk menjalankan aktiviti pembelajaran. Dalam melaksanakan proses pengajaran dan pembelajaran, saya telah menggunakan strategi pembelajaran secara koperatif bagi meningkatkan pengetahuan murid. Strategi pembelajaran secara koperatif membantu murid untuk mencapai tahap ilmu dan kemahiran yang lebih tinggi melalui kolaborasi dengan guru dan kawan.  Sebagai guru, saya juga  sentiasa  membantu murid membentuk sahsiah dan kelakuan yang sejajar dengan nilai dan norma masyarakat.",1
"Pengurusan keluarga yang teratur dan terancang akan mengurangkan peselisihan dan salah faham antara ahli keluarga. Saya akan memastikan anak-anak  saya menjalankan aktiviti  mengikut  jadual yang teratur termasuklah belajar melalui talian, bersenam, membuat kerja rumah serta melakukan aktiviti kegemaran mereka. Selain itu, saya selalu mengingati semua ahli keluarga  mengamalkan tindakan pencegahan wabak mengikut saranan Kementerian Kesihatan serta ikuti arahan yang diberikan oleh kerajaan. Di samping itu, merancang setiap keperluan serta pembelian secara mingguan bagi mengelakkan rasa panik serta memudahkan urusan harian. Ini juga mengelakkan ahli keluarga keluar dari rumah dengan kerap. Dengan adaanya perancangan yang teratur, maka segala urusan keluarrga dapat dilaksanakan dengan baik dan tersusun.",2
"Penularan wabak Covid-19 mula memberikan ancaman yang besar kepada nyawa manusia di seluruh pelosok dunia. Negara kita juga tidak terkecuali apabila bilangan kes positif dan kematian terus meningkat serta membimbangkan. Ringkasnya, rakyat mula cemas, panik dan bimbang. Mujur tindakan pantas kerajaan mengumumkan perintah kawalan pergerakan (PKP) dilihat mula membantu dari segi mengekang dan menghalang penularan wabak ini dengan lebih agresif. Walaupun dilaporkan kes positif terus meningkat, saya percaya ia masih pada kadar rendah berbanding jika kita tidak melaksanakan PKP apabila kes baharu akan terus naik mendadak.",1
"Perbincangan antara kumpulan juga saya menggunakan Google Meet untuk membincangkan tugasan individu dan kumpulan. Kami menggunakan pembelajaran atas talian ini agar kami dapat belajar seperti biasa dengan bimbingan pensyarah. Bagi pelajar university seperti saya, inilah masanya untuk mengasah kemahiran pembelajaran sepanjang hayat supaya saya bersedia di luar sana. Saya sebagai pelajar perlu menyusun jadual pembelajaran sendiri, mencari bahan pembelajaran selain yang diberikan oleh pensyarah, menyusun waktu perbincangan bagi tugasan berkumpulan, menentukan tarikh tutup pecahan kerja-kerja tugasan kumpulan supaya boleh dilengkapkan sebelum tarikh tutup tugasan, serta membuat pelbagai keputusan yang memerlukan kemahiran penyelesaian masalah seperti masalah internet yang tidak stabil atau lemah, kawan kumpulan tugasan yang tidak ada akses internet, laptop bermasalah, dan sebagainya.",1
"PERDANA MENTERI, Tan Sri Muhyiddin telah mengumumkan Perintah Kawalan Pergerakan Pemulihan (PKPP) mulai 10 Jun sehingga 31 Ogos. Ini adalah fasa pemulihan. Pemulihan agar kita terbiasa dengan norma baharu pasca COVID-19 nanti. Ini juga fasa pemulihan ekonomi negara. Pastikan kita patuhi nasihat Kementerian Kesihatan Malaysia (KKM). Elakkan 3C iaitu tempat sesak (Crowded places), tempat tertutup (Confined spaces) dan bercakap jarak dekat (Close conversation) dan amalkan 3W, mencuci tangan dengan sabun (Wash), pakai pelitup muka di tempat awam/jika bergejala (Wear) dan amaran peringatan daripada KKM (Warn). Ketika fasa ini juga kerajaan telah memutuskan sekolah akan dibuka berperingkat mulai 24 Jun 2020 pelajar tingkatan 5, 6 dan yang mengambil peperiksaan awam seperti STAM, SMV. Begitu juga dengan pra-sekolah, tadika kerajaan dan juga swasta akan dibuka mulai 1 Julai 2020 dengan mengikut SOP yang telah diwar-warkan. Saya telah menjalani kehidupan seperti biasa iaitu bertugas seperti biasa ke sekolah dengan mematuhi norma baru yang telah ditetapkan oleh KPM.",1
"Perdana Menteri, Tan Sri Muhyiddin Yassin telah mengumumkan Perintah Kawalan Pergerakan di seluruh negara mulai 18 – 31 Mac  (fasa 1), 1 -14 April (fasa 2) , 15 – 28 April (fasa 3), 28 April – 12 Mei) sebagai langkah ini merupakan masa untuk semua pihak menjaga dan mengekalkan kesihatan mental dalam menghadapi cabaran penularan wabak Covid-19. Ketika PKP fasa 1 ini dilaksanakan oleh kerajaan Malaysia ada beberapa larangan  yang telah diambil antaranya penutupan semua taska, sekolah kerajaan dan sekolah swasta termasuk sekolah harian, sekolah berasrama penuh, sekolah antarabangsa, pusat tahfiz dan lain-lain institusi pendidikan rendah, menengah dan pra-universiti. Penutupan semua  premis kerajaan dan swasta kecuali yang terlibat dengan perkhidmatan penting kepada negara iaitu, air, elektrik, tenaga, telekomunikasi, pos, pengangkutan, pengairan, minyak, gas, bahan api, pelincir, penyiaran, kewangan, perbankan, kesihatan, farmasi, bomba, penjara, pelabuhan, lapangan terbang, keselamatan, pertahanan, pembersihan, peruncitan dan bekalan makanan",1
"Perintah Kawalan Pergerakan Malaysia (PKP) 2020 adalah tindakan pencegahan oleh kerajaan persekutuan Malaysia terhadap kes pandemik koronavirus (COVID-19). PKP telah dilaksanakan selama 3 bulan di seluruh negara Malaysia. Pada masa itu, semua sektor terangkumi bidang ekonomi, bidang pendidikan, bidang politik dan bidang sosial telah terjejas. Kehidupan raykat juga berubah dan menghadapi masalah seperti masalah ekonomi dan lain-lain.",1
"Perintah Kawalan Pergerakan Malaysia (PKP) 2020 merujuk kepada tindakan pencegahan oleh kerajaan Malaysia  terhadap kes pandemik koronavirus  (COVID-19) di bawah Akta Pencegahan dan Pengawalan Penyakit Berjangkit 1988 dan Akta Polis 1967. Oleh itu,  ""kawalan gerakan"" dilaksanakan di seluruh Negara oleh pihak berkuasa. PKP ini meliputi enam fasa bermula pada 18 Mac hingga 31 Mac 2020. Kemudia PKP disambung lagi Fasa Kedua bermula pada 1 April hingga 14 April 2020 kerana jumlah kes jangkitan yang semakin meningkat. Fasa Ketiga PKP dikenakan bermula  pada 15 April hingga 28 April 2020 setelah mengambil kira jumlah kes dan kematian yang semakin bertambah. Seterusnya PKP disambung Fasa Keempat iaitu bermula pada 29 April hingga 12 Mei 2020. Pada 13 Mei hingga 9 Jun 2020 dilaksanakan Perintah Kawalan Pergerakan Bersyarat (PKPB) Fasa Kelima dengan sebahagian besar aktiviti ekonomi dan sosial dibenarkan beroperasi mulai 4 Mei. Setelah melihat kepada jumlah kes yang semakin menurun dalam Negara, Perintah Kawalan Pergerakan Pemulihan bagi Fasa Keenam dilaksanakan bermula pada 10 Jun hingga 31 Ogos 2020.",1
"Perkara yang perlu saya hindari dalam menghadapi PKP ini adalah supaya tidak berfikiran negatif terhadap sesuatu perkara.  Setiap perkara yang saya buat, saya perlu menumpukan kepada cara untuk jalan penyelesaian tanpa memberikan alasan sebelum mencubanya.  Sekiranya saya berfikiran negatif sudah pasti saya tidak dapat mengatasi cabaran ini dan seterusnya akan mengakibatkan tekanan dalam menjalani kehidupan berkeluarga, bekerja dan belajar.  Saya juga telah menekankan perkara ini kepada ahli keluarga yang lain.  Setiap apa yang berlaku sudah tentu ada hikmah di sebaliknya.  Dari itu kami tidak boleh mengalah dan terus membiarkan cabaran dan dugaan ini berlalu tanpa mengambil langkah-langkah berjaga-jaga dan pencegahan.  Kami perlu bersama-sama mengatasi serta melawan cabaran ini untuk menjamin kesihatan berkekalan di sepanjang masa.    ",1
Perubahan sikap perlu dibuat untuk menyesuaikan diri dengan cara pembelajaran baru.  Saya perlu mempunyai hati yang kental dalam menghadapi cabaran pengajian cara baru ini.  Saya tidak boleh cepat berputus asa dengan kekangan yang dihadapi terutama apabila capaian internet tidak begitu memuaskan.  Kadang-kala cabaran ini membuatkan semangat saya lemah kerana bosan menunggu talian yang asyik terganggu.  Tetapi dengan semangat dan sokongan ahli keluarga juga rakan-rakan membangkitkan semula semangat saya.  Memang sukar untuk saya mengadaptasi perkara baru di luar jangka seperti ini tetapi lama kelamaan ianya menjadi kebiasaan.,2
"PKP memberikan saya pengalaman menjalani pengajaran dan pembelajaran secara online seterusnya saya perlu menyesuaikan diri dengan norma kehidupan dan rutin yang baru iaitu memerlukan proses Pengajaran dan Pembelajaran dijalankan tidak secara bersemuka.  Ini mengambil masa beberapa minggu untuk saya membiasakan diri dalam norma baru.  Dalam zaman sekarang yang mengutamakan pembelajaran sepanjang hayat, saya terpaksa memahirkan diri dengan memanfaatkan perkembangan teknologi terkini menggunakan aplikasi pendidikan dalam talian.  Saya perlu mendalami pengetahuan menggunakan capaian e-learning untuk mendapatkan lebih maklumat bagi membantu dalam pembelajaran saya.",1
"Psikolgi Kognitif yang dipelajari memang berkaitan rapat dengan kehidupan kita. Dengan mendalami pengetahuan psikologi koghitif sedikit sebanyak dapat membantu saya menghadapi cabaran sekarang. Dalam psikologi kognitif yang menerangkan pemikiran manusia,,ingatan, penyelesaian masalah, membuat keputusan dan kreativiti memberikan idea-idea yang berguna kepada saya, membantu saya dalam teknik belajar  dan lebih memahami diri saya .",2
"Psikologi kognitif ialah salah satu cabang  psikologi  yang  mengkaji  proses  mental seperti bagaimana manusia berfikir, melihat, ingat dan belajar. Fokus utama psikologi kognitif ialah cara manusia memperoleh, memproses dan menyimpan maklumat. ",1
Psikologi kognitif ini membantu saya melihat pembelajaran sebagai proses pembinaan dan bukan proses terbuka. Ia menekankan kepentingan menstrukturkan pengetahuan dalam minda murid dan anak-anak saya. Hal ini juga dapat melahirkan emosi yang lebih positif apabila lebih memahami psikologi kognitif diri sendiri dan orang lain. ,2
"Psikologi kognitif membahas persepsi terhadap informasi,membahas pemahaman tentang informasi, membahas alur pikiran apakah anda menentukan atau tidak. Secara singkat pengertian psikology kognitif adalah ilmu yang menyelidiki pola pikir manusia. Psikolohy dapat pula dipandang sebagai studi terhadap proses-proses yang melandasi dinamika mental. Sesungguhnya psikologi meliputi segala hal yang kita lakukan (Robert L.Solso,2008).",1
"Psikologi kognitif merujuk kepada ilmu mempelajari tingkah laku manusia dan proses mental yang melibatkan aktiviti berfikir, menaakul, menganalisis, menyelesaikan masalah dan sebagainya. Pendekatan kognitif ini memberi perhatian terhadap kemahiran berfikir secara kritis dan kreatif, kemahiran belajar mahupun motivasi. Maka, pengetahuan dalam psikologi kognitif adalah amat penting untuk membantu seseorang individu itu berdepan dengan cabaran yang sedang dihadapi. Dalam situasi yang sedang saya hadapi sekarang, sememangnya pengetahuan psikologi kognitif ini sangat membantu saya mengenali diri sendiri di mana saya dapat menyedari dan melihat tingkah laku yang saya keluarkan apabila sesuatu situasi itu berlaku. Saya membuat analisis sendiri terhadap kesan dan akibat dari setiap tindakan atau respon yang saya berikan terhadap cabaran yang ditempuh. Dalam masa yang sama, saya menggunakan pengalaman lalu sebagai panduan untuk saya membuat keputusan. Sekiranya hasil dari tindakan lalu itu memberikan impak positif, saya akan mengulang respon yang sama. Sekiranya hasil dari tindakan lalu itu memberikan impak negatif, saya akan mengelak dari memberikan respon yang sama. ",1
"Psikologi kognitif yang saya pelajari berkaitan dengan pembelajaran tentang otak(brain), otak terletak di tempat paling atas sekali di dalam bahagian manusia. Manusia dengan keupayaan yang terhad adalah tidak berupaya atau di lihat sebagai mustahil untuk membina komputer yang setanding atau meniru keupayaan otak malahan telah dibuktikan kesusahannya walaupun untuk mendekatinya (Hanson & Olson, 1990). Berbillion-billion sel-sel saraf terbentuk di dalam hanya lima paun otak orang dewasa ini. Walau bagaimanapun keupayan otak ini menunjukkan perbezaan terhadap tingkah laku dan pemikiran setiap individu. Saya sebagai seorang guru terlibat secara langsung dalam  Kementerian Pendidikan Malaysia. Keadaan paradigma pembelajaran di Malaysia sewaktu COVID-19 telah berubah sewaktu pandemik yang mengubah norma pembelajaran. Sebagai seorang guru khususnya saya perlu mencari kaedah yang terbaik untuk mendidik para pelajar termasuk di sekolah sewaktu norma baru ini.",1
"Rumah saya juga berada halaman yang kecil dan boleh saya membuat senaman yang ringan di kawasan itu. Pasa masa lapang, saya akan menggunakan alatan yang dibeli oleh saya dan melakukan aktiviti gimnastik di halaman rumah saya.",1
Salah satu masalah saya dalam tempoh PKP merupakan tidak boleh membuat gimnastik. Saya tidak berusaha mencari cara penyelesaian dan hanya mengeluh sahaja. Hal ini kerana saya sentiasa mengeluh dan tidak berusaha mencari cara untuk menyelesaikan masalah. ,0
"Saya  juga menggunakan strategi analisis submatlamat. Strategi ini diambil dengan membentuk matlamat-matlamat yang terdekat atau mendefinisikan masalah-masalah pertengahan yang meletakkan kita dalam kedudukan yang lebih baik untuk mencapai matlamat akhir (Ma’rof Redzuan & Haslinda Abdullah, 2003). Tugasan  yang perlu disiapkan sebelum peperiksaan akhir telah menjadi tekanan saya. Matlamat akhir saya ialah menyiapkan tugasan manakala submatlamatnya pula ialah mengumpul bahan rujukan, berbincang dengan ahli kumpulan, menentukan waktu bagi menyiapkannya . Dalam hal ini analisis submatlamat berfungsi sebagai penyelesaian masalah untuk mencapai matlamat akhir. Dalam situasi tadi tugas-tugas yang terlibat dalam menyiapkan tugasan adalah merupakan satu proses penyelesaian masalah. ",1
Saya akan libatkan diri dengan aktiviti berfaedah,2
"Saya akan mengetepikan perkara yang merunsingkan dan mengganggu emosi saya sebelum saya belajar. Saya akan sentiasa ingatkan diri matlamat saya menyambung pengajian.  Saya selalu memberitahu diri sendiri supaya berani menghadapi cabaran. Jika emosi saya terganggu, saya akan mendengar muzik yang latar lembut atau menghubungi ahli keluarga dan kawan rapat. Mereka akan memberi semangat dan dorongan kepada saya. Selepas saya berhubung dengan mereka, saya bermotivasi untuk menghadapi cabaran hidup.",2
"Saya akan menggunakan pelbagai strategi atau kaedah yang dapat membantu saya lebih fokus dan meningkatkan motivasi diri saya. Ahli keluarga dan kawan saya memainkan peranan yang amat penting. Mereka sentiasa memberi sokongan dan dorongan kepada saya. Jika ada masa lapang, saya akan meluangkan masa untuk membuat ulangkaji. Contohnya saya akan membaca bahan yang diberi oleh pensyarah supaya lebih memahami apa yang disampaikan oleh pensyarah. Membuat ulangkaji di saat akhir akan menambahkan tekanan saya. Oleh itu, saya sentiasa sedia payung sebelum hujan.",2
